u,v,key,osmid,name,highway,oneway,length,lanes,ref,maxspeed,geometry
9562931572,9562937295,0,9962657,South Elm Street,residential,False,15.656,,,,"LINESTRING (-97.133905 33.2063027, -97.1339045 33.2064435)"
9562937144,6749516028,0,9973983,Bernard Street,tertiary,False,37.806,,,,"LINESTRING (-97.14153 33.2064698, -97.14153 33.2061298)"
9562937144,3037310658,0,9973983,Bernard Street,tertiary,False,10.03,,,,"LINESTRING (-97.14153 33.2064698, -97.14153 33.20656)"
9562937171,81818287,0,521609571,Eagle Drive,tertiary,False,40.481,,,,"LINESTRING (-97.1414619 33.2065582, -97.141027 33.206547)"
9562937171,3037310658,0,521609571,Eagle Drive,tertiary,False,6.339,,,,"LINESTRING (-97.1414619 33.2065582, -97.14153 33.20656)"
9562937203,81804697,0,9964499,Carroll Boulevard,secondary,True,16.357,3,,,"LINESTRING (-97.1365317 33.2063637, -97.13655 33.20651)"
9562937204,81804759,0,589767595,Carroll Boulevard,secondary,True,43.166,3,,,"LINESTRING (-97.1366882 33.2063656, -97.136617 33.205982)"
9562937206,81804757,0,521609571,Eagle Drive,tertiary,False,12.349,,,,"LINESTRING (-97.1368473 33.20651, -97.1367146 33.2065076)"
9562937206,81818300,0,521609571,Eagle Drive,tertiary,False,41.662,,,,"LINESTRING (-97.1368473 33.20651, -97.137295 33.206518)"
9562937207,81804696,0,589767597,Carroll Boulevard,secondary,True,54.674,3,,,"LINESTRING (-97.1365556 33.2066287, -97.136579 33.20712)"
9562937208,81804757,0,934262076,Carroll Boulevard,secondary,True,12.633,5,,,"LINESTRING (-97.1367163 33.2066212, -97.1367146 33.2065076)"
9562937211,81818304,0,589767596,Eagle Drive,tertiary,False,15.389,,,,"LINESTRING (-97.1364594 33.2065096, -97.136294 33.2065089)"
9562937211,81804697,0,589767596,Eagle Drive,tertiary,False,8.429,,,,"LINESTRING (-97.1364594 33.2065096, -97.13655 33.20651)"
9562937241,6041354005,0,9974225,Myrtle Street,residential,False,23.719,,,,"LINESTRING (-97.1350295 33.207386, -97.1350376 33.2071728)"
9562937241,81800517,0,9974225,Myrtle Street,residential,False,94.978,,,,"LINESTRING (-97.1350295 33.207386, -97.13501 33.20824)"
9562937243,81818307,0,9974225,Myrtle Street,residential,False,9.275,,,,"LINESTRING (-97.135048 33.2065868, -97.1350499 33.2065034)"
9562937243,6041354005,0,9974225,Myrtle Street,residential,False,65.168,,,,"LINESTRING (-97.135048 33.2065868, -97.1350376 33.2071728)"
9562937253,81763294,0,608839542,South Elm Street,primary,True,12.713,2,US 77;US 377,,"LINESTRING (-97.1342191 33.2066061, -97.13427 33.2065)"
9562937255,81783403,0,28462426,Eagle Drive,primary,False,20.32,4,US 77;US 377,,"LINESTRING (-97.1341223 33.206501, -97.1339039 33.2065024)"
9562937255,81763294,0,28462426,Eagle Drive,primary,False,13.742,4,US 77;US 377,,"LINESTRING (-97.1341223 33.206501, -97.13427 33.2065)"
9562937257,81818308,0,28462426,Eagle Drive,primary,False,118.623,4,US 77;US 377,,"LINESTRING (-97.1338232 33.2065023, -97.1325482 33.2065004)"
9562937257,81783403,0,28462426,Eagle Drive,primary,False,7.508,4,US 77;US 377,,"LINESTRING (-97.1338232 33.2065023, -97.1339039 33.2065024)"
9562937289,81946707,0,9977716,South Locust Street,primary,True,40.394,3,US 77;US 377,,"LINESTRING (-97.1325452 33.2065839, -97.132532 33.206947)"
9562937293,81763210,0,41440930,Eagle Drive,primary,False,9.963,4,US 77,,"LINESTRING (-97.1324258 33.2064964, -97.1323188 33.2064929)"
9562937293,81818308,0,41440930,Eagle Drive,primary,False,11.396,4,US 77,,"LINESTRING (-97.1324258 33.2064964, -97.1325482 33.2065004)"
9562937295,81783403,0,9962657,South Elm Street,residential,False,6.55,,,,"LINESTRING (-97.1339045 33.2064435, -97.1339039 33.2065024)"
9562937295,9562931572,0,9962657,South Elm Street,residential,False,15.656,,,,"LINESTRING (-97.1339045 33.2064435, -97.133905 33.2063027)"
9562937298,6041354018,0,610166058,South Locust Street,residential,False,48.837,,,,"LINESTRING (-97.1325483 33.2064325, -97.1325485 33.2059933)"
9562937298,81818308,0,610166058,South Locust Street,residential,False,7.55,,,,"LINESTRING (-97.1325483 33.2064325, -97.1325482 33.2065004)"
9596987960,5059238834,0,9966525,Collier Street,residential,False,11.033,,,,"LINESTRING (-97.1494278 33.2063544, -97.1494301 33.2062552)"
9596987960,3015339737,0,9966525,Collier Street,residential,False,12.2,,,,"LINESTRING (-97.1494278 33.2063544, -97.1494252 33.2064641)"
9596987961,5059238890,0,9970018,South Avenue B,residential,False,11.61,,,,"LINESTRING (-97.1485685 33.2062927, -97.14857 33.2061883)"
9596987961,8597404384,0,9970018,South Avenue B,residential,False,12.733,,,,"LINESTRING (-97.1485685 33.2062927, -97.1485668 33.2064072)"
9596987965,5059238892,0,365519035,Eagle Drive,tertiary,False,43.4,,,,"LINESTRING (-97.1490284 33.206741, -97.1485621 33.2067302)"
9596987965,5059238831,0,365519035,Eagle Drive,tertiary,False,36.447,,,,"LINESTRING (-97.1490284 33.206741, -97.14942 33.20675)"
