osmid,y,x,ref,highway,street_count,geometry
6791564254,33.2189384,-97.1616947,,,3,POINT (-97.1616947 33.2189384)
6791564255,33.2190188,-97.1616679,,,2,POINT (-97.1616679 33.2190188)
6791564256,33.2190606,-97.1616724,,,3,POINT (-97.1616724 33.2190606)
6791564257,33.2190932,-97.1616849,,,2,POINT (-97.1616849 33.2190932)
6791564258,33.2191232,-97.1617048,,,2,POINT (-97.1617048 33.2191232)
6791564260,33.2191292,-97.1620426,,,2,POINT (-97.1620426 33.2191292)
6791564261,33.2190985,-97.1620648,,,3,POINT (-97.1620648 33.2190985)
6791564262,33.2190575,-97.1620809,,,2,POINT (-97.1620809 33.2190575)
6792046007,33.2106534,-97.1287557,,,2,POINT (-97.1287557 33.2106534)
6852842973,33.2194685,-97.1618738,,,2,POINT (-97.1618738 33.2194685)
6852842974,33.2196035,-97.161894,,,2,POINT (-97.161894 33.2196035)
6852842975,33.2198569,-97.1618651,,,2,POINT (-97.1618651 33.2198569)
6852842976,33.22001,-97.1617697,,,2,POINT (-97.1617697 33.22001)
6852842977,33.2202822,-97.1615383,,,2,POINT (-97.1615383 33.2202822)
6852842978,33.22108,-97.1613476,,,2,POINT (-97.1613476 33.22108)
6852842979,33.2213679,-97.1612717,,,3,POINT (-97.1612717 33.2213679)
6852842980,33.2206143,-97.1614117,,,2,POINT (-97.1614117 33.2206143)
6852842981,33.2208184,-97.1614038,,,2,POINT (-97.1614038 33.2208184)
6852842982,33.22015,-97.1616507,,,2,POINT (-97.1616507 33.22015)
6852842983,33.2204272,-97.1614593,,,2,POINT (-97.1614593 33.2204272)
6852842984,33.2193586,-97.1618751,,,2,POINT (-97.1618751 33.2193586)
6852853485,33.21971,-97.1618927,,,2,POINT (-97.1618927 33.21971)
6852853486,33.2185493,-97.1618658,,,3,POINT (-97.1618658 33.2185493)
6900475050,33.2189043,-97.1620278,,,3,POINT (-97.1620278 33.2189043)
6900475051,33.2188538,-97.1619213,,,2,POINT (-97.1619213 33.2188538)
6900475052,33.2191794,-97.1617815,,,2,POINT (-97.1617815 33.2191794)
6900475053,33.2191971,-97.1619018,,,2,POINT (-97.1619018 33.2191971)
6900475054,33.218862,-97.1617992,,,2,POINT (-97.1617992 33.218862)
6900475055,33.2191462,-97.1617232,,,3,POINT (-97.1617232 33.2191462)
6900475056,33.2189974,-97.1613447,,,3,POINT (-97.1613447 33.2189974)
6900475057,33.2190239,-97.1624073,,,3,POINT (-97.1624073 33.2190239)
6900475058,33.2193659,-97.1617614,,,2,POINT (-97.1617614 33.2193659)
6900475059,33.219483,-97.161778,,,2,POINT (-97.161778 33.219483)
6900475060,33.2196106,-97.1617988,,,2,POINT (-97.1617988 33.2196106)
6900475061,33.2197376,-97.1617877,,,2,POINT (-97.1617877 33.2197376)
6900475062,33.2198842,-97.1617353,,,2,POINT (-97.1617353 33.2198842)
6900475063,33.2201643,-97.161516,,,2,POINT (-97.161516 33.2201643)
6902376744,33.2076099,-97.1402664,,,2,POINT (-97.1402664 33.2076099)
6902376746,33.2074458,-97.1402711,,,2,POINT (-97.1402711 33.2074458)
6902376748,33.2073422,-97.1402741,,,2,POINT (-97.1402741 33.2073422)
6902376750,33.2071958,-97.1402783,,,2,POINT (-97.1402783 33.2071958)
6902376752,33.2070424,-97.1402829,,,2,POINT (-97.1402829 33.2070424)
6902376754,33.2069067,-97.1402866,,,2,POINT (-97.1402866 33.2069067)
6902376756,33.2067113,-97.1402922,,,2,POINT (-97.1402922 33.2067113)
6925216268,33.2103188,-97.1443741,,crossing,2,POINT (-97.1443741 33.2103188)
6925216269,33.2104186,-97.1442364,,crossing,2,POINT (-97.1442364 33.2104186)
6925256540,33.2220558,-97.1350278,,,2,POINT (-97.1350278 33.2220558)
6925256541,33.222169,-97.1350241,,,2,POINT (-97.1350241 33.222169)
6925256549,33.2254301,-97.1371269,,,2,POINT (-97.1371269 33.2254301)
6925463404,33.2082816,-97.1551526,,,2,POINT (-97.1551526 33.2082816)
6952743514,33.2211952,-97.1612556,,,2,POINT (-97.1612556 33.2211952)
6991719686,33.2187955,-97.1618001,,give_way,2,POINT (-97.1618001 33.2187955)
6991719687,33.2190161,-97.1615609,,give_way,2,POINT (-97.1615609 33.2190161)
6991719688,33.2192447,-97.1619152,,give_way,2,POINT (-97.1619152 33.2192447)
6991719689,33.2189895,-97.1621896,,give_way,2,POINT (-97.1621896 33.2189895)
7008588722,33.2059233,-97.144418,,,2,POINT (-97.144418 33.2059233)
7024020901,33.2239297,-97.1626987,,,2,POINT (-97.1626987 33.2239297)
7049335544,33.2135376,-97.1390672,,,2,POINT (-97.1390672 33.2135376)
7049478199,33.2181341,-97.1505633,,,2,POINT (-97.1505633 33.2181341)
7049478201,33.2170463,-97.14777,,,2,POINT (-97.14777 33.2170463)
7049478208,33.2174984,-97.1477627,,,2,POINT (-97.1477627 33.2174984)
7050872424,33.2211557,-97.1323135,,,2,POINT (-97.1323135 33.2211557)
7050872426,33.2215631,-97.1336057,,,2,POINT (-97.1336057 33.2215631)
7050872428,33.2223888,-97.1335973,,,2,POINT (-97.1335973 33.2223888)
7050904338,33.2157509,-97.1567649,,,2,POINT (-97.1567649 33.2157509)
7050904348,33.215739,-97.1553136,,,2,POINT (-97.1553136 33.215739)
7050904351,33.2157358,-97.1546575,,,2,POINT (-97.1546575 33.2157358)
7050904353,33.2152136,-97.1575141,,,2,POINT (-97.1575141 33.2152136)
7050904355,33.21476,-97.1573379,,,2,POINT (-97.1573379 33.21476)
7050904356,33.2154505,-97.1575162,,,2,POINT (-97.1575162 33.2154505)
7050904360,33.2147545,-97.1577469,,,2,POINT (-97.1577469 33.2147545)
7050904361,33.2147573,-97.1576248,,,2,POINT (-97.1576248 33.2147573)
7050904363,33.2137871,-97.1576331,,,2,POINT (-97.1576331 33.2137871)
7050904366,33.2137805,-97.1564746,,,2,POINT (-97.1564746 33.2137805)
7050904369,33.2137808,-97.156234,,,2,POINT (-97.156234 33.2137808)
7050904371,33.2137812,-97.1559757,,,2,POINT (-97.1559757 33.2137812)
7050904373,33.2137805,-97.1564347,,,2,POINT (-97.1564347 33.2137805)
7050904375,33.2137847,-97.1573606,,,2,POINT (-97.1573606 33.2137847)
7050904377,33.2136669,-97.1568089,,,2,POINT (-97.1568089 33.2136669)
7050904378,33.2131449,-97.1568096,,,2,POINT (-97.1568096 33.2131449)
7050904382,33.2133568,-97.1579744,,,2,POINT (-97.1579744 33.2133568)
7050938585,33.212502,-97.1579863,,,2,POINT (-97.1579863 33.212502)
7050938590,33.2127638,-97.1579809,,,2,POINT (-97.1579809 33.2127638)
7050938592,33.21476,-97.156884,,,2,POINT (-97.156884 33.21476)
7050938594,33.2147638,-97.1562128,,,2,POINT (-97.1562128 33.2147638)
7050938596,33.2147614,-97.156597,,,2,POINT (-97.156597 33.2147614)
7050950414,33.2124869,-97.131183,,,2,POINT (-97.131183 33.2124869)
7051029795,33.2157837,-97.1601516,,,2,POINT (-97.1601516 33.2157837)
7051029796,33.2157706,-97.1593884,,,2,POINT (-97.1593884 33.2157706)
7051097975,33.2062259,-97.1378947,,,2,POINT (-97.1378947 33.2062259)
7051286328,33.2259745,-97.1273256,,,2,POINT (-97.1273256 33.2259745)
7051395374,33.2155224,-97.1313433,,,2,POINT (-97.1313433 33.2155224)
7051474685,33.2081382,-97.1194059,,,2,POINT (-97.1194059 33.2081382)
7051533756,33.2258253,-97.1611402,,,2,POINT (-97.1611402 33.2258253)
7051533759,33.2252889,-97.160666,,,2,POINT (-97.160666 33.2252889)
7051573240,33.206339,-97.1216705,,,2,POINT (-97.1216705 33.206339)
7051573249,33.2066071,-97.1208461,,,2,POINT (-97.1208461 33.2066071)
7051573250,33.2071551,-97.12083,,,2,POINT (-97.12083 33.2071551)
7052346677,33.2104016,-97.1429943,,,2,POINT (-97.1429943 33.2104016)
7053680388,33.2259965,-97.1330246,,,2,POINT (-97.1330246 33.2259965)
7053680391,33.2259925,-97.1326466,,,2,POINT (-97.1326466 33.2259925)
7053680398,33.2259911,-97.1324898,,,2,POINT (-97.1324898 33.2259911)
7054935083,33.2222835,-97.128194,,,2,POINT (-97.128194 33.2222835)
7078930724,33.2146845,-97.153775,,,2,POINT (-97.153775 33.2146845)
7078930727,33.2142136,-97.1528828,,,2,POINT (-97.1528828 33.2142136)
7078930730,33.2144368,-97.1528788,,,2,POINT (-97.1528788 33.2144368)
7079973580,33.2113764,-97.1598216,,,2,POINT (-97.1598216 33.2113764)
7083555102,33.2157846,-97.1601995,,,2,POINT (-97.1601995 33.2157846)
7085679859,33.206529,-97.1383831,,,2,POINT (-97.1383831 33.206529)
7087311577,33.2146302,-97.1434335,,,2,POINT (-97.1434335 33.2146302)
7087336490,33.2146267,-97.1428678,,,2,POINT (-97.1428678 33.2146267)
7087336491,33.2136319,-97.1435776,,,2,POINT (-97.1435776 33.2136319)
7139072378,33.21569,-97.1469279,,,2,POINT (-97.1469279 33.21569)
7139072382,33.21569,-97.147085,,,2,POINT (-97.147085 33.21569)
7151347239,33.2120167,-97.13145,,,2,POINT (-97.13145 33.2120167)
7151347247,33.2117805,-97.1324789,,,2,POINT (-97.1324789 33.2117805)
7151347248,33.2119661,-97.1337181,,,2,POINT (-97.1337181 33.2119661)
7151347251,33.21211,-97.133716,,,2,POINT (-97.133716 33.21211)
7161688952,33.2209576,-97.129954,,,2,POINT (-97.129954 33.2209576)
7202637858,33.2146249,-97.1425792,,,2,POINT (-97.1425792 33.2146249)
7202637860,33.2135561,-97.142586,,,2,POINT (-97.142586 33.2135561)
7203068424,33.2249519,-97.1273396,,,2,POINT (-97.1273396 33.2249519)
7205594471,33.2145878,-97.1386614,,,2,POINT (-97.1386614 33.2145878)
7207355108,33.2135667,-97.1429753,,,2,POINT (-97.1429753 33.2135667)
7217676788,33.223159,-97.1235028,,,2,POINT (-97.1235028 33.223159)
7217676791,33.2231577,-97.1231982,,,2,POINT (-97.1231982 33.2231577)
7221645651,33.2128154,-97.160737,,,2,POINT (-97.160737 33.2128154)
7221645653,33.2128152,-97.1604382,,,2,POINT (-97.1604382 33.2128152)
7226761394,33.2146599,-97.1491001,,,2,POINT (-97.1491001 33.2146599)
7226761402,33.2152433,-97.1484271,,,2,POINT (-97.1484271 33.2152433)
7229690916,33.2189075,-97.1323711,,,2,POINT (-97.1323711 33.2189075)
7229690919,33.2192974,-97.1317309,,,2,POINT (-97.1317309 33.2192974)
7229690921,33.2192979,-97.1318979,,,2,POINT (-97.1318979 33.2192979)
7229690925,33.2197368,-97.1323497,,,2,POINT (-97.1323497 33.2197368)
7229690926,33.220056,-97.1323416,,,2,POINT (-97.1323416 33.220056)
7249305656,33.22113,-97.1278737,,,2,POINT (-97.1278737 33.22113)
7249305667,33.22113,-97.127673,,,2,POINT (-97.127673 33.22113)
7256106466,33.2078705,-97.1551871,,,2,POINT (-97.1551871 33.2078705)
7256195222,33.2189112,-97.1617173,,,2,POINT (-97.1617173 33.2189112)
7256195223,33.220019,-97.1616417,,,2,POINT (-97.1616417 33.220019)
7256195224,33.2208608,-97.1613016,,,2,POINT (-97.1613016 33.2208608)
7256195225,33.2209723,-97.1612868,,,2,POINT (-97.1612868 33.2209723)
7256195226,33.2209973,-97.1613762,,,2,POINT (-97.1613762 33.2209973)
7256195227,33.2212063,-97.1613131,,,2,POINT (-97.1613131 33.2212063)
7256195228,33.2207197,-97.161401,,,2,POINT (-97.161401 33.2207197)
7256195229,33.2209123,-97.1613927,,,2,POINT (-97.1613927 33.2209123)
7256195230,33.2191833,-97.1619614,,,2,POINT (-97.1619614 33.2191833)
7256195231,33.218747,-97.1619484,,,2,POINT (-97.1619484 33.218747)
7256195232,33.2188723,-97.1619791,,,2,POINT (-97.1619791 33.2188723)
7256195233,33.2186962,-97.161841,,,2,POINT (-97.161841 33.2186962)
7256195234,33.218973,-97.161523,,,2,POINT (-97.161523 33.218973)
7256195235,33.2192651,-97.161741,,,2,POINT (-97.161741 33.2192651)
7260240057,33.2256554,-97.1449015,,,2,POINT (-97.1449015 33.2256554)
7260240060,33.2255872,-97.1447008,,,2,POINT (-97.1447008 33.2255872)
7284929599,33.2187479,-97.1493217,,,2,POINT (-97.1493217 33.2187479)
7298645281,33.2124968,-97.1320049,,,2,POINT (-97.1320049 33.2124968)
7298645283,33.2121513,-97.13145,,,2,POINT (-97.13145 33.2121513)
7298702164,33.2084529,-97.1402421,,,2,POINT (-97.1402421 33.2084529)
7298702165,33.2084549,-97.1415151,,,2,POINT (-97.1415151 33.2084549)
7409762408,33.2227493,-97.127316,,,2,POINT (-97.127316 33.2227493)
7409762416,33.2206248,-97.1247253,,,2,POINT (-97.1247253 33.2206248)
7409762440,33.217979,-97.1192191,,,2,POINT (-97.1192191 33.217979)
7409762450,33.217979,-97.1194547,,,2,POINT (-97.1194547 33.217979)
7436407836,33.2144679,-97.1276279,,,2,POINT (-97.1276279 33.2144679)
7436407842,33.2155083,-97.1274634,,,2,POINT (-97.1274634 33.2155083)
7484343495,33.207373,-97.1339178,,,2,POINT (-97.1339178 33.207373)
7484343498,33.2072645,-97.1325267,,,2,POINT (-97.1325267 33.2072645)
7484343501,33.2077381,-97.1325187,,,2,POINT (-97.1325187 33.2077381)
7484343502,33.2069987,-97.1325311,,,2,POINT (-97.1325311 33.2069987)
7484343504,33.2072997,-97.1339373,,,2,POINT (-97.1339373 33.2072997)
7496257139,33.2162216,-97.1244884,,,2,POINT (-97.1244884 33.2162216)
7496257141,33.2162058,-97.1239516,,,2,POINT (-97.1239516 33.2162058)
7496257144,33.2162,-97.1238295,,,2,POINT (-97.1238295 33.2162)
7496257149,33.2161822,-97.1234539,,,2,POINT (-97.1234539 33.2161822)
7496257151,33.2161902,-97.123624,,,2,POINT (-97.123624 33.2161902)
7496257152,33.2161615,-97.1228717,,,2,POINT (-97.1228717 33.2161615)
7496257154,33.2161301,-97.1220992,,,2,POINT (-97.1220992 33.2161301)
7496257157,33.2160828,-97.1206797,,,2,POINT (-97.1206797 33.2160828)
7496257159,33.216208,-97.1202457,,,2,POINT (-97.1202457 33.216208)
7496257160,33.216064,-97.1200444,,,2,POINT (-97.1200444 33.216064)
7496257163,33.2161901,-97.1202462,,,2,POINT (-97.1202462 33.2161901)
7496257164,33.2160588,-97.119856,,,2,POINT (-97.119856 33.2160588)
7496257167,33.2160514,-97.1195289,,,2,POINT (-97.1195289 33.2160514)
7496257173,33.2160443,-97.1192106,,,2,POINT (-97.1192106 33.2160443)
7537734549,33.2061458,-97.1472943,,,2,POINT (-97.1472943 33.2061458)
7537734554,33.2060086,-97.1472954,,,2,POINT (-97.1472954 33.2060086)
7569599472,33.2125736,-97.1396811,,,2,POINT (-97.1396811 33.2125736)
7569615235,33.2069661,-97.1340678,,,2,POINT (-97.1340678 33.2069661)
7569636592,33.2139366,-97.1414316,,,2,POINT (-97.1414316 33.2139366)
7569636597,33.2135568,-97.1418074,,,2,POINT (-97.1418074 33.2135568)
7588520685,33.2125247,-97.1343381,,,2,POINT (-97.1343381 33.2125247)
7588520686,33.2132425,-97.1337068,,,2,POINT (-97.1337068 33.2132425)
7588520689,33.2133713,-97.1337034,,,2,POINT (-97.1337034 33.2133713)
7588520690,33.2135138,-97.134754,,,2,POINT (-97.134754 33.2135138)
7588520698,33.2125518,-97.1366687,,,2,POINT (-97.1366687 33.2125518)
7588520699,33.2135273,-97.1380153,,,2,POINT (-97.1380153 33.2135273)
7588520701,33.2135223,-97.137503,,,2,POINT (-97.137503 33.2135223)
7588520706,33.2140106,-97.1372739,,,2,POINT (-97.1372739 33.2140106)
7588520712,33.213526,-97.1379829,,,2,POINT (-97.1379829 33.213526)
7588520713,33.2141207,-97.1372701,,,2,POINT (-97.1372701 33.2141207)
7588520717,33.2145774,-97.1377037,,,2,POINT (-97.1377037 33.2145774)
7589677154,33.2137909,-97.1607854,,,2,POINT (-97.1607854 33.2137909)
7589677156,33.2137915,-97.1603808,,,2,POINT (-97.1603808 33.2137915)
7589677158,33.2157602,-97.1617057,,,2,POINT (-97.1617057 33.2157602)
7589677161,33.2153829,-97.1613823,,,2,POINT (-97.1613823 33.2153829)
7589677162,33.2156015,-97.16138,,,2,POINT (-97.16138 33.2156015)
7590874474,33.2188726,-97.1561711,,,2,POINT (-97.1561711 33.2188726)
7594649010,33.2227474,-97.1550498,,,2,POINT (-97.1550498 33.2227474)
7594649016,33.2216727,-97.1552007,,,2,POINT (-97.1552007 33.2216727)
7594649018,33.2224247,-97.155057,,,2,POINT (-97.155057 33.2224247)
7594649020,33.2220248,-97.1550659,,,2,POINT (-97.1550659 33.2220248)
7594649022,33.2221251,-97.1550637,,,2,POINT (-97.1550637 33.2221251)
7594882440,33.2251785,-97.1335747,,,2,POINT (-97.1335747 33.2251785)
7594882448,33.2245052,-97.1329191,,,2,POINT (-97.1329191 33.2245052)
7594882449,33.2249325,-97.1335782,,,2,POINT (-97.1335782 33.2249325)
7624566148,33.2180643,-97.1344086,,,2,POINT (-97.1344086 33.2180643)
7634016099,33.2065021,-97.1296725,,,2,POINT (-97.1296725 33.2065021)
7634244719,33.2258064,-97.1476008,,,2,POINT (-97.1476008 33.2258064)
7642412539,33.2187678,-97.1501588,,,2,POINT (-97.1501588 33.2187678)
7642412541,33.2183899,-97.1505595,,,2,POINT (-97.1505595 33.2183899)
7715218353,33.2062366,-97.150742,,,2,POINT (-97.150742 33.2062366)
7715311949,33.2061124,-97.1507466,,,2,POINT (-97.1507466 33.2061124)
7760525704,33.2172102,-97.14478,,,2,POINT (-97.14478 33.2172102)
7760525706,33.2174205,-97.1447824,,,2,POINT (-97.1447824 33.2174205)
7829595145,33.2164272,-97.1351609,,,2,POINT (-97.1351609 33.2164272)
7829595146,33.2164162,-97.13429,,,2,POINT (-97.13429 33.2164162)
7829595153,33.2162318,-97.13429,,,2,POINT (-97.13429 33.2162318)
7829595169,33.216332,-97.1351632,,,2,POINT (-97.1351632 33.216332)
7829595177,33.2170549,-97.1358122,,,2,POINT (-97.1358122 33.2170549)
7829607385,33.2155773,-97.1349357,,,2,POINT (-97.1349357 33.2155773)
7829607386,33.2155832,-97.1350575,,,2,POINT (-97.1350575 33.2155832)
7829607408,33.2165538,-97.13429,,crossing,2,POINT (-97.13429 33.2165538)
7829607414,33.2155714,-97.1343945,,crossing,2,POINT (-97.1343945 33.2155714)
7829607416,33.2156746,-97.1343036,,crossing,2,POINT (-97.1343036 33.2156746)
7829607418,33.215568,-97.1342196,,crossing,2,POINT (-97.1342196 33.215568)
7829607419,33.2154867,-97.1343071,,crossing,2,POINT (-97.1343071 33.2154867)
7829607420,33.21672,-97.1351539,,,2,POINT (-97.1351539 33.21672)
7829607457,33.2145575,-97.1358608,,,2,POINT (-97.1358608 33.2145575)
7829607463,33.2156094,-97.1361973,,,2,POINT (-97.1361973 33.2156094)
7829607464,33.2145633,-97.1363414,,,2,POINT (-97.1363414 33.2145633)
7830733373,33.2145377,-97.134232,,crossing,2,POINT (-97.134232 33.2145377)
7830733375,33.2144336,-97.1343115,,crossing,2,POINT (-97.1343115 33.2144336)
7830733377,33.2145398,-97.1344101,,crossing,2,POINT (-97.1344101 33.2145398)
7830733378,33.2146152,-97.1343099,,crossing,2,POINT (-97.1343099 33.2146152)
7830733383,33.213593,-97.1343263,,crossing,2,POINT (-97.1343263 33.213593)
7830816034,33.2145715,-97.1370223,,crossing,2,POINT (-97.1370223 33.2145715)
7830816037,33.214504,-97.1371176,,crossing,2,POINT (-97.1371176 33.214504)
7830816038,33.2146414,-97.1371149,,crossing,2,POINT (-97.1371149 33.2146414)
7830816039,33.2145051,-97.1372645,,crossing,2,POINT (-97.1372645 33.2145051)
7830816040,33.2146471,-97.1372647,,crossing,2,POINT (-97.1372647 33.2146471)
7830816041,33.2145735,-97.1373431,,crossing,2,POINT (-97.1373431 33.2145735)
7830816042,33.2152035,-97.1371311,,,2,POINT (-97.1371311 33.2152035)
7830816046,33.2151886,-97.1365337,,,2,POINT (-97.1365337 33.2151886)
7830816048,33.2156177,-97.1368195,,,2,POINT (-97.1368195 33.2156177)
7830816069,33.2135195,-97.1369243,,,2,POINT (-97.1369243 33.2135195)
7830816083,33.2145528,-97.1354711,,,2,POINT (-97.1354711 33.2145528)
7830824091,33.214644,-97.1365417,,crossing,2,POINT (-97.1365417 33.214644)
7830824093,33.2145475,-97.1350381,,,2,POINT (-97.1350381 33.2145475)
7830824096,33.2156065,-97.1357601,,,2,POINT (-97.1357601 33.2156065)
7830824101,33.2156104,-97.1363449,,,2,POINT (-97.1363449 33.2156104)
7830824126,33.2135199,-97.1370674,,crossing,2,POINT (-97.1370674 33.2135199)
7830824127,33.213584,-97.137133,,crossing,2,POINT (-97.137133 33.213584)
7830824128,33.2134633,-97.137154,,crossing,2,POINT (-97.137154 33.2134633)
7830824129,33.2134628,-97.137268,,crossing,2,POINT (-97.137268 33.2134628)
7830824130,33.2135853,-97.1372681,,crossing,2,POINT (-97.1372681 33.2135853)
7830824131,33.2135209,-97.1373631,,crossing,2,POINT (-97.1373631 33.2135209)
7830824144,33.2146522,-97.1381086,,crossing,2,POINT (-97.1381086 33.2146522)
7830824145,33.2146625,-97.1391574,,crossing,2,POINT (-97.1391574 33.2146625)
7830824147,33.2146348,-97.1441778,,crossing,2,POINT (-97.1441778 33.2146348)
7830824148,33.2147062,-97.1442436,,crossing,2,POINT (-97.1442436 33.2147062)
7830824149,33.2145625,-97.1442467,,crossing,2,POINT (-97.1442467 33.2145625)
7830824162,33.2145561,-97.1414341,,crossing,2,POINT (-97.1414341 33.2145561)
7830824950,33.2151014,-97.1343083,,,2,POINT (-97.1343083 33.2151014)
7830824967,33.215676,-97.1351789,,crossing,2,POINT (-97.1351789 33.215676)
7830824978,33.2169562,-97.1351504,,crossing,2,POINT (-97.1351504 33.2169562)
7830831190,33.2156192,-97.1370664,,crossing,2,POINT (-97.1370664 33.2156192)
7830831191,33.2155579,-97.1371507,,crossing,2,POINT (-97.1371507 33.2155579)
7830831192,33.2156878,-97.1371423,,crossing,2,POINT (-97.1371423 33.2156878)
7830831193,33.2155607,-97.1372791,,crossing,2,POINT (-97.1372791 33.2155607)
7830831194,33.215693,-97.1372813,,crossing,2,POINT (-97.1372813 33.215693)
7830831195,33.2156209,-97.1373714,,crossing,2,POINT (-97.1373714 33.2156209)
7830831200,33.2155491,-97.1365283,,crossing,2,POINT (-97.1365283 33.2155491)
7830831209,33.2161155,-97.1342094,,crossing,2,POINT (-97.1342094 33.2161155)
7832398203,33.2148619,-97.1318255,,,2,POINT (-97.1318255 33.2148619)
7832398207,33.2145178,-97.1313959,,,2,POINT (-97.1313959 33.2145178)
7832398232,33.2154422,-97.1298709,,crossing,2,POINT (-97.1298709 33.2154422)
7832398234,33.2154603,-97.1318247,,crossing,2,POINT (-97.1318247 33.2154603)
7832398246,33.214568,-97.1298698,,crossing,2,POINT (-97.1298698 33.214568)
7832398248,33.2145821,-97.1318259,,crossing,2,POINT (-97.1318259 33.2145821)
7832398254,33.2145219,-97.1317454,,crossing,2,POINT (-97.1317454 33.2145219)
7832398255,33.2144228,-97.1318293,,crossing,2,POINT (-97.1318293 33.2144228)
7832398280,33.2137929,-97.13185,,,2,POINT (-97.13185 33.2137929)
7832446985,33.2136373,-97.1318552,,,2,POINT (-97.1318552 33.2136373)
7832446999,33.2145036,-97.1301832,,crossing,2,POINT (-97.1301832 33.2145036)
7832447001,33.2143988,-97.130279,,crossing,2,POINT (-97.130279 33.2143988)
7832447005,33.2143925,-97.1297109,,crossing,2,POINT (-97.1297109 33.2143925)
7832447014,33.2143552,-97.1282429,,crossing,2,POINT (-97.1282429 33.2143552)
